date,date_close,pair,market,open,high,low,close,volume,volume_quote,trades,taker_buy,taker_buy_quote
2021-03-15T00:00:00Z,2021-03-21T23:59:59Z,ADAUSDT,spot,1.05241,1.47299,1,1.18561,5710415456.6,7163000105.121546,8354659,2880987565.9,3616732974.935771
2021-03-22T00:00:00Z,2021-03-28T23:59:59Z,ADAUSDT,spot,1.18561,1.28755,1.038,1.18983,2781436657.2,3214015378.101545,4340475,1358689384.5,1571366565.300421
2021-03-29T00:00:00Z,2021-04-04T23:59:59Z,ADAUSDT,spot,1.18983,1.24796,1.151,1.1820600000000001,1868790426.5,2242395073.524206,3031818,891574137,1070189259.003214
2021-04-05T00:00:00Z,2021-04-11T23:59:59Z,ADAUSDT,spot,1.18205,1.34359,1.1588,1.26355,2565071717.9,3153269184.376324,4399743,1259946226.1,1550161957.451487
2021-04-12T00:00:00Z,2021-04-18T23:59:59Z,ADAUSDT,spot,1.26376,1.55845,1.07204,1.27693,4321705702.5,5934406392.694822,7888167,2140190818.6,2940953803.916661
2021-04-19T00:00:00Z,2021-04-25T23:59:59Z,ADAUSDT,spot,1.27655,1.32443,0.92,1.0913,3603171593.35,4175460298.48828,5844696,1764578336.91,2046110699.6059935
2021-04-26T00:00:00Z,2021-05-02T23:59:59Z,ADAUSDT,spot,1.091,1.4117,1.0793,1.3267,2569820158.88,3340586112.687705,4852530,1282631585.86,1667295061.49335
2021-05-03T00:00:00Z,2021-05-09T23:59:59Z,ADAUSDT,spot,1.3267,1.833,1.2557,1.7663,4680375948.27,7318715255.240319,8670574,2337897411.86,3659581132.721444
2021-05-10T00:00:00Z,2021-05-16T23:59:59Z,ADAUSDT,spot,1.7662,2.47,1.5,2.3002,6666591737.5,13013490007.296663,14548005,3370095458.18,6588198482.526922
2021-05-17T00:00:00Z,2021-05-23T23:59:59Z,ADAUSDT,spot,2.3002,2.329,1.01,1.3139,8764599408.35,14401594646.087128,16414279,4329238143.8,7124206115.424032
2021-05-24T00:00:00Z,2021-05-30T23:59:59Z,ADAUSDT,spot,1.3135,1.832,1.2476,1.5751,5446595743.42,8512611571.087275,11820240,2723495981.93,4257336030.660946
2021-05-31T00:00:00Z,2021-06-06T23:59:59Z,ADAUSDT,spot,1.5751,1.8897,1.5249,1.6771,3137175021.59,5375225972.024652,7474326,1563682880.28,2680106865.34199
2021-06-07T00:00:00Z,2021-06-13T23:59:59Z,ADAUSDT,spot,1.6771,1.7414,1.3562,1.5566,2754349999.94,4211946204.902964,5765724,1353409454.7,2069534299.964334
2021-06-14T00:00:00Z,2021-06-20T23:59:59Z,ADAUSDT,spot,1.5563,1.6109,1.306,1.4263,1501408871.56,2228181771.360793,3609355,727309076.06,1079743910.194405
2021-06-21T00:00:00Z,2021-06-27T23:59:59Z,ADAUSDT,spot,1.4262,1.4371,1.0001,1.338,3434817779.27,4282304813.417972,6373342,1687265032.66,2106000540.318435
2021-06-28T00:00:00Z,2021-07-04T23:59:59Z,ADAUSDT,spot,1.3379,1.4955,1.2825,1.4615,1587104439.69,2164811723.670311,4023924,792326562.07,1081708711.461454
2021-07-05T00:00:00Z,2021-07-11T23:59:59Z,ADAUSDT,spot,1.4615,1.4616,1.2859,1.3485,1009982010.63,1397033213.567336,2301171,489776302.81,677874023.79508
2021-07-12T00:00:00Z,2021-07-18T23:59:59Z,ADAUSDT,spot,1.3485,1.3736,1.1497,1.1813,928479637.42,1146946894.775866,1781037,446814663.05,552372326.434052
2021-07-19T00:00:00Z,2021-07-25T23:59:59Z,ADAUSDT,spot,1.1814,1.2487,1.0202,1.2284,1250461227.47,1435271624.635315,2243354,611301621.39,702021560.417935
2021-07-26T00:00:00Z,2021-08-01T23:59:59Z,ADAUSDT,spot,1.2283,1.3991,1.2136,1.3142,1484944329.61,1932880702.745542,3561390,726068176.41,945419012.683379
2021-08-02T00:00:00Z,2021-08-08T23:59:59Z,ADAUSDT,spot,1.3145,1.4941,1.2613,1.4255,1330679881.11,1845614183.957844,3983211,662129017.49,919048287.027909
2021-08-09T00:00:00Z,2021-08-15T23:59:59Z,ADAUSDT,spot,1.4256,2.25,1.3933,2.1667,3040969659.49,5767506547.096761,10560508,1535177117.87,2912643315.5697
2021-08-16T00:00:00Z,2021-08-22T23:59:59Z,ADAUSDT,spot,2.1667,2.7212,1.87,2.7049,3225058754.6,7398870809.070526,11393821,1609490232.09,3699234430.333548
2021-08-23T00:00:00Z,2021-08-29T23:59:59Z,ADAUSDT,spot,2.705,2.9719,2.47,2.851,3154134672.27,8718383860.840895,11723537,1570502844.49,4344416804.644842
2021-08-30T00:00:00Z,2021-09-05T23:59:59Z,ADAUSDT,spot,2.85,3.101,2.702,2.91,1651793723.77,4773069305.056318,6123864,810866676.51,2344963219.822402
2021-09-06T00:00:00Z,2021-09-12T23:59:59Z,ADAUSDT,spot,2.911,2.927,2,2.581,3461118765.47,8812012577.79691,9583080,1689876424.3,4304311691.893461
2021-09-13T00:00:00Z,2021-09-19T23:59:59Z,ADAUSDT,spot,2.58,2.593,2.259,2.283,1438932215.4,3473771229.7254,4129152,705620751.9,1704223661.9849
2021-09-20T00:00:00Z,2021-09-26T23:59:59Z,ADAUSDT,spot,2.283,2.459,1.9101,2.207,2304024890.03,5041126392.342895,6440838,1121754090.51,2457048031.120339
2021-09-27T00:00:00Z,2021-10-03T23:59:59Z,ADAUSDT,spot,2.206,2.322,2.02,2.251,1045428824.7,2274331103.8411,2847208,512923435.3,1116554750.7166
2021-10-04T00:00:00Z,2021-10-10T23:59:59Z,ADAUSDT,spot,2.251,2.375,2.111,2.189,1086043786.3,2429376648.2135,3301686,528221852.9,1182243966.5486
2021-10-11T00:00:00Z,2021-10-17T23:59:59Z,ADAUSDT,spot,2.189,2.25,2.071,2.158,936331506.9,2031169530.0402,2608809,456680817.9,990950506.9529
2021-10-18T00:00:00Z,2021-10-24T23:59:59Z,ADAUSDT,spot,2.158,2.298,2.092,2.12,895213731.9,1941278863.1026,2742819,435298077.7,944182986.6475
2021-10-25T00:00:00Z,2021-10-31T23:59:59Z,ADAUSDT,spot,2.119,2.202,1.804,1.964,1324710688.2,2669404817.697418,3754096,642182327.7,1294373848.40454
2021-11-01T00:00:00Z,2021-11-07T23:59:59Z,ADAUSDT,spot,1.965,2.144,1.911,2.021,1074734044.2,2161889974.0414,3662812,529980369.5,1066320514.9313
2021-11-08T00:00:00Z,2021-11-14T23:59:59Z,ADAUSDT,spot,2.02,2.378,1.932,2.04,1704681819.4,3687193543.4394,5727820,840451645.4,1819157980.0016
2021-11-15T00:00:00Z,2021-11-21T23:59:59Z,ADAUSDT,spot,2.04,2.095,1.701,1.835,1152254454.99,2161027037.766366,3576966,564634338.07,1059621572.463995
2021-11-22T00:00:00Z,2021-11-28T23:59:59Z,ADAUSDT,spot,1.835,1.839,1.416,1.594,1468440478.25,2401713904.746154,3244170,721395696.59,1180863489.33983
2021-11-29T00:00:00Z,2021-12-05T23:59:59Z,ADAUSDT,spot,1.595,1.76,1.188,1.378,2098193664.94,3175044352.257218,4309586,1032846259.22,1562777797.537405
2021-12-06T00:00:00Z,2021-12-12T23:59:59Z,ADAUSDT,spot,1.378,1.479,1.192,1.346,1451538155.2,1950615809.98,2463973,722539530.5,971076194.059
2021-12-13T00:00:00Z,2021-12-19T23:59:59Z,ADAUSDT,spot,1.345,1.357,1.182,1.243,991153021.7,1246201134.161386,1969521,485221043.8,610273584.7276
2021-12-20T00:00:00Z,2021-12-26T23:59:59Z,ADAUSDT,spot,1.244,1.491,1.201,1.455,941744085.9,1279171464.7796,2160434,465536732.6,632510104.3543
2021-12-27T00:00:00Z,2022-01-02T23:59:59Z,ADAUSDT,spot,1.455,1.594,1.281,1.377,971041789.8,1373300380.7339,2238472,476335411.9,673619096.8534
2022-01-03T00:00:00Z,2022-01-09T23:59:59Z,ADAUSDT,spot,1.378,1.378,1.124,1.17,1009759813.88,1255623809.434839,2137255,492971493.34,613239519.09574
2022-01-10T00:00:00Z,2022-01-16T23:59:59Z,ADAUSDT,spot,1.17,1.422,1.069,1.41,1100836349.44,1385839736.758218,2507699,552022933.64,695250730.1876
2022-01-17T00:00:00Z,2022-01-23T23:59:59Z,ADAUSDT,spot,1.411,1.638,0.917,1.124,2812591704.12,3691211481.81759,6365917,1388898281.07,1824016569.01397
2022-01-24T00:00:00Z,2022-01-30T23:59:59Z,ADAUSDT,spot,1.124,1.157,0.951,1.035,1477078581.6,1545704590.1982,2781815,737686882.7,772880401.8733
2022-01-31T00:00:00Z,2022-02-06T23:59:59Z,ADAUSDT,spot,1.035,1.178,1.006,1.143,846160430.5,914133999.286,1703233,426027862,460559271.9385
2022-02-07T00:00:00Z,2022-02-13T23:59:59Z,ADAUSDT,spot,1.142,1.263,1.029,1.042,1240413393.1,1433963293.8411,2278910,609732445.3,706320720.2591
2022-02-14T00:00:00Z,2022-02-20T23:59:59Z,ADAUSDT,spot,1.043,1.115,0.919,0.931,890870858.4,917011696.6939,1305667,435189535.1,448789957.0884
2022-02-21T00:00:00Z,2022-02-27T23:59:59Z,ADAUSDT,spot,0.931,0.993,0.746,0.856,1861078711.36,1608530487.145511,2244365,932965609.57,807100384.192361
2022-02-28T00:00:00Z,2022-03-06T23:59:59Z,ADAUSDT,spot,0.857,1.011,0.818,0.823,1029260305.2,940883833.7379,1458559,507977272.3,464687104.5373
2022-03-07T00:00:00Z,2022-03-13T23:59:59Z,ADAUSDT,spot,0.822,0.863,0.777,0.786,727828988.2,589507903.9195,837926,357805522.4,289901883.3008
2022-03-14T00:00:00Z,2022-03-20T23:59:59Z,ADAUSDT,spot,0.787,0.916,0.776,0.879,757004959.6,633128329.6719,1008642,378742616.5,316955427.7052
2022-03-21T00:00:00Z,2022-03-27T23:59:59Z,ADAUSDT,spot,0.879,1.19,0.863,1.184,1609921453.3,1731706438.3381,2865721,811174853.6,871933050.6791
2022-03-28T00:00:00Z,2022-04-03T23:59:59Z,ADAUSDT,spot,1.184,1.246,1.104,1.186,1141589366.1,1350476570.2236,2027001,560122174.5,663193937.0537
2022-04-04T00:00:00Z,2022-04-10T23:59:59Z,ADAUSDT,spot,1.186,1.245,1.019,1.027,857858984.1,971397230.0774,1518403,407061422.5,462058382.7153
2022-04-11T00:00:00Z,2022-04-17T23:59:59Z,ADAUSDT,spot,1.026,1.033,0.912,0.914,563747252,539182686.2513,822810,270949068.7,259217058.7661
2022-04-18T00:00:00Z,2022-04-24T23:59:59Z,ADAUSDT,spot,0.914,0.976,0.874,0.886,559096612.5,515710004.868,752833,268710283.3,248122638.4889
2022-04-25T00:00:00Z,2022-05-01T23:59:59Z,ADAUSDT,spot,0.885,0.9039,0.7351,0.7895,1056797858.24,873057419.8217,1584042,509333385.7,420867930.6516
2022-05-02T00:00:00Z,2022-05-08T23:59:59Z,ADAUSDT,spot,0.7894,0.9058,0.7254,0.7403,1392964225.19,1113809601.335642,2101591,690550217.2,552508343.14815
2022-05-09T00:00:00Z,2022-05-15T23:59:59Z,ADAUSDT,spot,0.7404,0.7542,0.4019,0.5981,3254890624.31,1831247231.223043,5149949,1601518363.56,900993900.941376
2022-05-16T00:00:00Z,2022-05-22T23:59:59Z,ADAUSDT,spot,0.5982,0.6146,0.4917,0.5416,1232176123.7,671316816.00095,1958608,605715319.1,329860321.0035
2022-05-23T00:00:00Z,2022-05-29T23:59:59Z,ADAUSDT,spot,0.5416,0.5595,0.4454,0.482,1200521474.7,592142662.68135,1337841,595893423.5,293908503.89788
2022-05-30T00:00:00Z,2022-06-05T23:59:59Z,ADAUSDT,spot,0.4819,0.6893,0.4772,0.5674,1994815710.3,1171433876.07765,2789629,1001834406.1,587921641.1187
2022-06-06T00:00:00Z,2022-06-12T23:59:59Z,ADAUSDT,spot,0.5675,0.6696,0.4893,0.4904,2237445399.4,1334796411.70723,2991365,1113976634.6,665100835.72676
2022-06-13T00:00:00Z,2022-06-19T23:59:59Z,ADAUSDT,spot,0.4904,0.5472,0.4206,0.4848,3268234452.7,1555577800.8778,3894358,1627652125.4,774994103.15793
2022-06-20T00:00:00Z,2022-06-26T23:59:59Z,ADAUSDT,spot,0.4849,0.526,0.4559,0.4899,1539319643.4,753482428.41796,1813722,762107368.4,373121976.30993
2022-06-27T00:00:00Z,2022-07-03T23:59:59Z,ADAUSDT,spot,0.4899,0.5088,0.4352,0.4561,1081955025,502718787.36676,1132040,534803545.8,248489811.53243
2022-07-04T00:00:00Z,2022-07-10T23:59:59Z,ADAUSDT,spot,0.456,0.493,0.4445,0.4624,1036801870.1,482409156.18544,1008975,511544149.6,238048457.33551
2022-07-11T00:00:00Z,2022-07-17T23:59:59Z,ADAUSDT,spot,0.4625,0.466,0.4023,0.4478,1264214983.9,552752663.08703,1098421,629934650.6,275501337.28032
2022-07-18T00:00:00Z,2022-07-24T23:59:59Z,ADAUSDT,spot,0.4478,0.5487,0.4457,0.512,2055044805.1,1025979725.94376,2075769,1022385237.5,510679028.27241
2022-07-25T00:00:00Z,2022-07-31T23:59:59Z,ADAUSDT,spot,0.512,0.556,0.451,0.5161,1777879624.3,898869120.72736,1951499,883880883.2,446983245.88721
2022-08-01T00:00:00Z,2022-08-07T23:59:59Z,ADAUSDT,spot,0.5161,0.5385,0.4886,0.5276,870757221.7,443172224.79143,1034258,433527221.3,220759688.53124
2022-08-08T00:00:00Z,2022-08-14T23:59:59Z,ADAUSDT,spot,0.5276,0.5948,0.502,0.5695,1164983887.7,635166749.25118,1345321,578766349.6,315655429.58143
2022-08-15T00:00:00Z,2022-08-21T23:59:59Z,ADAUSDT,spot,0.5695,0.5834,0.4347,0.4626,1412171407.5,717541686.98691,1480200,691452855.1,350882118.88106
2022-08-22T00:00:00Z,2022-08-28T23:59:59Z,ADAUSDT,spot,0.4627,0.482,0.4257,0.4293,1232453727.9,560194100.26558,1135442,621037343.3,282467320.08089
2022-08-29T00:00:00Z,2022-09-04T23:59:59Z,ADAUSDT,spot,0.4293,0.51,0.4236,0.5035,1029309459.4,476646712.41122,1093383,519211224.2,240672749.6656
2022-09-05T00:00:00Z,2022-09-11T23:59:59Z,ADAUSDT,spot,0.5035,0.5242,0.4536,0.5098,1131657710,557144547.7757,1270734,564202999.4,278088911.12279
2022-09-12T00:00:00Z,2022-09-18T23:59:59Z,ADAUSDT,spot,0.5098,0.5197,0.4403,0.4477,1005059880.3,482764276.76544,1123859,487305580.4,234275568.69648
2022-09-19T00:00:00Z,2022-09-25T23:59:59Z,ADAUSDT,spot,0.4477,0.4825,0.4313,0.4464,1175003251.7,530310521.32891,1168936,580401369.9,262165127.45953
2022-09-26T00:00:00Z,2022-10-02T23:59:59Z,ADAUSDT,spot,0.4462,0.4633,0.4176,0.4194,783673518.2,343221872.93047,711658,379670507.2,166314802.80205
2022-10-03T00:00:00Z,2022-10-09T23:59:59Z,ADAUSDT,spot,0.4195,0.4377,0.4158,0.423,554126248.6,236869118.22542,494180,273639985,117032992.65093
2022-10-10T00:00:00Z,2022-10-16T23:59:59Z,ADAUSDT,spot,0.423,0.4268,0.349,0.3703,895165517.31,341699846.385457,748494,441237750.7,168378550.61228
2022-10-17T00:00:00Z,2022-10-23T23:59:59Z,ADAUSDT,spot,0.3703,0.3758,0.33,0.3621,649814632.28,229623482.386664,527896,318293672.9,112531651.06645
2022-10-24T00:00:00Z,2022-10-30T23:59:59Z,ADAUSDT,spot,0.3621,0.44,0.3533,0.4056,1237673246.5,494462904.40075,1218717,631398174.7,252251886.71946
2022-10-31T00:00:00Z,2022-11-06T23:59:59Z,ADAUSDT,spot,0.4057,0.4378,0.38,0.4021,982341487.7,402357524.01214,1028091,482288126.6,197639345.65898
2022-11-07T00:00:00Z,2022-11-13T23:59:59Z,ADAUSDT,spot,0.4021,0.4161,0.31,0.3298,1734931050.9,627685460.65438,2101767,861460259,311830104.11563
2022-11-14T00:00:00Z,2022-11-20T23:59:59Z,ADAUSDT,spot,0.3299,0.3449,0.31,0.312,681155590.1,223758762.39662,782781,336130094.3,110518035.57732
2022-11-21T00:00:00Z,2022-11-27T23:59:59Z,ADAUSDT,spot,0.312,0.3228,0.2953,0.3126,688589873.09,214651364.726681,652029,348661139.8,108755559.95763
2022-11-28T00:00:00Z,2022-12-04T23:59:59Z,ADAUSDT,spot,0.3126,0.3265,0.3,0.3221,564423278,177358336.59779,526235,285471030.7,89742708.13711
2022-12-05T00:00:00Z,2022-12-11T23:59:59Z,ADAUSDT,spot,0.3222,0.329,0.3051,0.3074,371136146.9,116707563.52958,346497,173539391.9,54582770.56106
2022-12-12T00:00:00Z,2022-12-18T23:59:59Z,ADAUSDT,spot,0.3073,0.3187,0.255,0.2659,837814399.7,240428056.082173,641020,395710293.82,113486445.661406
2022-12-19T00:00:00Z,2022-12-25T23:59:59Z,ADAUSDT,spot,0.266,0.2694,0.2465,0.2591,513338630.86,131659188.18455,328824,253070243.7,64930858.39857
2022-12-26T00:00:00Z,2023-01-01T23:59:59Z,ADAUSDT,spot,0.259,0.2665,0.2392,0.2499,550451467.9,137700297.03127,296945,271163076.8,67873191.1347
2023-01-02T00:00:00Z,2023-01-08T23:59:59Z,ADAUSDT,spot,0.2499,0.299,0.2466,0.2974,817753789.4,221342660.56065,458837,415221844.6,112463902.09513
2023-01-09T00:00:00Z,2023-01-15T23:59:59Z,ADAUSDT,spot,0.2975,0.3697,0.2955,0.3507,1554255618.8,514076728.07785,1169341,781308787.1,258425152.74447
2023-01-16T00:00:00Z,2023-01-22T23:59:59Z,ADAUSDT,spot,0.3508,0.3872,0.3237,0.3764,1073804634.2,382771194.93717,958135,522018900.7,186139731.95537
2023-01-23T00:00:00Z,2023-01-29T23:59:59Z,ADAUSDT,spot,0.3764,0.3991,0.3469,0.3975,893043204.7,337154650.06079,824821,436099895.1,164788329.6981
2023-01-30T00:00:00Z,2023-02-05T23:59:59Z,ADAUSDT,spot,0.3976,0.4136,0.3652,0.3923,919204057.9,360255306.55434,900793,447092703.5,175314837.32689
2023-02-06T00:00:00Z,2023-02-12T23:59:59Z,ADAUSDT,spot,0.3923,0.4035,0.3534,0.3641,679481856.7,257750712.31296,659725,332547011.8,126256407.32341
2023-02-13T00:00:00Z,2023-02-19T23:59:59Z,ADAUSDT,spot,0.3641,0.4213,0.345,0.3995,909073432.4,355041482.79569,911698,456624679.4,178399710.85225
2023-02-20T00:00:00Z,2023-02-26T23:59:59Z,ADAUSDT,spot,0.3994,0.4098,0.3512,0.3691,733251351.1,280423788.83875,687613,353145456.1,135103580.41261
2023-02-27T00:00:00Z,2023-03-05T23:59:59Z,ADAUSDT,spot,0.369,0.3702,0.3212,0.337,570399967.4,198256931.84937,558505,275891151.5,95882232.45396
2023-03-06T00:00:00Z,2023-03-12T23:59:59Z,ADAUSDT,spot,0.337,0.3387,0.2976,0.3298,981293198.5,309353426.25437,812712,481954949.5,151983898.04842
2023-03-13T00:00:00Z,2023-03-19T23:59:59Z,ADAUSDT,spot,0.3298,0.3677,0.3157,0.3448,1369200309.4,464857542.20251,1224218,687986726,233675459.14984
2023-03-20T00:00:00Z,2023-03-26T23:59:59Z,ADAUSDT,spot,0.3448,0.387,0.3291,0.3557,1228323460.9,444466702.84764,1219222,608551017.8,220396950.76195
2023-03-27T00:00:00Z,2023-04-02T23:59:59Z,ADAUSDT,spot,0.3558,0.4093,0.3366,0.3815,1079629539.3,408894401.39884,1076824,534275054.6,202480459.69126
2023-04-03T00:00:00Z,2023-04-09T23:59:59Z,ADAUSDT,spot,0.3816,0.405,0.3708,0.3894,702805045.6,273451723.91738,813800,344126464.1,133935620.45491
2023-04-10T00:00:00Z,2023-04-16T23:59:59Z,ADAUSDT,spot,0.3893,0.4617,0.3847,0.4513,1063487405.4,450451750.59501,1198813,532645620.9,225525170.18613
2023-04-17T00:00:00Z,2023-04-23T23:59:59Z,ADAUSDT,spot,0.4512,0.4515,0.3789,0.3886,925730713.6,383076285.97555,905417,443036162.9,183315131.73432
2023-04-24T00:00:00Z,2023-04-30T23:59:59Z,ADAUSDT,spot,0.3887,0.4193,0.3761,0.3956,740302627.8,295484423.3904,782071,355955987.1,142122824.26642
2023-05-01T00:00:00Z,2023-05-07T23:59:59Z,ADAUSDT,spot,0.3957,0.3979,0.3735,0.376,538103423.2,208014569.92205,539411,261819614,101229444.76278
2023-05-08T00:00:00Z,2023-05-14T23:59:59Z,ADAUSDT,spot,0.376,0.3796,0.3485,0.3711,663541809.6,241576363.56388,655545,325565496.2,118561330.66209
2023-05-15T00:00:00Z,2023-05-21T23:59:59Z,ADAUSDT,spot,0.371,0.3807,0.3566,0.3602,431996492.6,159730526.82513,425548,209331289.7,77461254.67028
2023-05-22T00:00:00Z,2023-05-28T23:59:59Z,ADAUSDT,spot,0.3602,0.3846,0.3535,0.3828,385131568.2,141150085.73519,391264,190742316.5,69946407.56105
2023-05-29T00:00:00Z,2023-06-04T23:59:59Z,ADAUSDT,spot,0.3828,0.3863,0.3608,0.3773,431172231.1,161467827.81399,407664,204034361.2,76483420.26828
2023-06-05T00:00:00Z,2023-06-11T23:59:59Z,ADAUSDT,spot,0.3773,0.3791,0.22,0.272,1724740908.2,495192742.66195,1530829,835445389.3,239141790.62145
2023-06-12T00:00:00Z,2023-06-18T23:59:59Z,ADAUSDT,spot,0.2719,0.2896,0.2525,0.261,896223294,241841705.52936,731927,440730310.7,118960400.56319
2023-06-19T00:00:00Z,2023-06-25T23:59:59Z,ADAUSDT,spot,0.261,0.305,0.2522,0.2921,846203453.3,240886955.44353,713108,423064196.5,120415439.61458
2023-06-26T00:00:00Z,2023-07-02T23:59:59Z,ADAUSDT,spot,0.292,0.2997,0.2599,0.2916,840348075.3,237569056.77339,706205,412596512.6,116662307.47563
2023-07-03T00:00:00Z,2023-07-09T23:59:59Z,ADAUSDT,spot,0.2916,0.3016,0.2761,0.2844,731168732.2,210524746.20532,541606,359868138.7,103600075.07529
2023-07-10T00:00:00Z,2023-07-16T23:59:59Z,ADAUSDT,spot,0.2843,0.3793,0.2781,0.3146,1372601338.2,445854253.31624,1184095,677884083,220130287.85179
2023-07-17T00:00:00Z,2023-07-23T23:59:59Z,ADAUSDT,spot,0.3145,0.3332,0.2996,0.3171,834346127.1,263038291.56614,682819,409806149.3,129349381.23126
2023-07-24T00:00:00Z,2023-07-30T23:59:59Z,ADAUSDT,spot,0.3172,0.319,0.3,0.3156,476907090.9,146928886.44911999,402692,224190598.2,69079986.34952
2023-07-31T00:00:00Z,2023-08-06T23:59:59Z,ADAUSDT,spot,0.3157,0.319,0.2888,0.2923,435382628.8,130800313.49304,363479,208479980.5,62633110.57654
2023-08-07T00:00:00Z,2023-08-13T23:59:59Z,ADAUSDT,spot,0.2922,0.3026,0.2818,0.2894,389167703.5,114636685.08938,287360,197566378.9,58222166.71177
2023-08-14T00:00:00Z,2023-08-20T23:59:59Z,ADAUSDT,spot,0.2895,0.2927,0.238,0.2703,625273256.4,168402219.78926,511008,304028005,81831286.54118
2023-08-21T00:00:00Z,2023-08-27T23:59:59Z,ADAUSDT,spot,0.2703,0.2725,0.25,0.2634,471318506.3,123695172.24674,329032,228467031.1,59966698.92901
2023-08-28T00:00:00Z,2023-09-03T23:59:59Z,ADAUSDT,spot,0.2635,0.2802,0.2492,0.2559,515451853.4,135690848.83001,376561,245915952.4,64743427.22955
2023-09-04T00:00:00Z,2023-09-10T23:59:59Z,ADAUSDT,spot,0.2559,0.2612,0.2423,0.249,358380492.5,91205704.81357,245009,169994325.5,43275366.28033
2023-09-11T00:00:00Z,2023-09-17T23:59:59Z,ADAUSDT,spot,0.2491,0.2552,0.2367,0.2471,367504933.3,90990579.24089,288275,174795962.4,43296910.60829
2023-09-18T00:00:00Z,2023-09-24T23:59:59Z,ADAUSDT,spot,0.2471,0.258,0.2416,0.2427,363426020.9,90666602.64923,256961,176210763.4,43946884.70075
2023-09-25T00:00:00Z,2023-10-01T23:59:59Z,ADAUSDT,spot,0.2428,0.2679,0.2404,0.2659,365038325.6,91635334.25235,280828,166976204.6,41945726.79201
2023-10-02T00:00:00Z,2023-10-08T23:59:59Z,ADAUSDT,spot,0.2659,0.2696,0.2525,0.2563,385418456.8,100571318.42426,325420,184775470.1,48229619.82622
2023-10-09T00:00:00Z,2023-10-15T23:59:59Z,ADAUSDT,spot,0.2564,0.2586,0.2422,0.2473,331905308.6,82460631.68159,227907,149022917.5,37011675.83634
2023-10-16T00:00:00Z,2023-10-22T23:59:59Z,ADAUSDT,spot,0.2474,0.2644,0.2394,0.2639,419788919.3,105708341.31386,305365,207711442.4,52324896.72306
2023-10-23T00:00:00Z,2023-10-29T23:59:59Z,ADAUSDT,spot,0.264,0.2986,0.2616,0.2954,683966091.5,193483428.60535,703802,330037967.7,93383134.48001
2023-10-30T00:00:00Z,2023-11-05T23:59:59Z,ADAUSDT,spot,0.2955,0.35,0.2839,0.3419,878512815.2,274620252.28174,909276,443586752,138725454.14536
2023-11-06T00:00:00Z,2023-11-12T23:59:59Z,ADAUSDT,spot,0.3419,0.3951,0.3335,0.3834,1295035137.4,475585260.46599,1397476,640734553.7,235445168.03029
2023-11-13T00:00:00Z,2023-11-19T23:59:59Z,ADAUSDT,spot,0.3835,0.4095,0.34,0.384,1127252560.5,419338702.0035,1331773,557720036.9,207569628.25005
2023-11-20T00:00:00Z,2023-11-26T23:59:59Z,ADAUSDT,spot,0.384,0.3994,0.3551,0.3873,689534863.8,263679206.83528,785572,336717828.4,128806404.16317
2023-11-27T00:00:00Z,2023-12-03T23:59:59Z,ADAUSDT,spot,0.3874,0.403,0.3693,0.3949,494830361.1,190160565.38928,573969,243133927.1,93473350.49977
2023-12-04T00:00:00Z,2023-12-10T23:59:59Z,ADAUSDT,spot,0.3948,0.6474,0.3911,0.5948,2320418391.7,1215539142.36336,3026778,1170165410,612821610.80184
2023-12-11T00:00:00Z,2023-12-17T23:59:59Z,ADAUSDT,spot,0.5947,0.68,0.5106,0.5804,2118047814.6,1273512598.40371,3111925,1047240055.7,629986989.0615
2023-12-18T00:00:00Z,2023-12-24T23:59:59Z,ADAUSDT,spot,0.5805,0.6513,0.5435,0.5919,1386662662.3,834067976.72103,1851258,679888709.2,409225401.4665
2023-12-25T00:00:00Z,2023-12-31T23:59:59Z,ADAUSDT,spot,0.5919,0.6769,0.5601,0.594,1331297984.2,821542624.01038,1849513,658617327.7,406857944.87158
2024-01-01T00:00:00Z,2024-01-07T23:59:59Z,ADAUSDT,spot,0.5939,0.637,0.4877,0.4945,1106891521.2,622956005.82659,1546746,520598587.1,293333204.42422
2024-01-08T00:00:00Z,2024-01-14T23:59:59Z,ADAUSDT,spot,0.4945,0.6174,0.4643,0.5251,1258876400.6,682597929.02659,1746025,615938959.4,334155358.23608
2024-01-15T00:00:00Z,2024-01-21T23:59:59Z,ADAUSDT,spot,0.5251,0.5482,0.4713,0.5032,548193675.3,282746921.74319,701212,257935132.7,133105138.9615
2024-01-22T00:00:00Z,2024-01-28T23:59:59Z,ADAUSDT,spot,0.5031,0.5063,0.4477,0.4903,761988736.8,364634448.39832,791253,371323402.7,177641566.65711
2024-01-29T00:00:00Z,2024-02-04T23:59:59Z,ADAUSDT,spot,0.4903,0.5367,0.4836,0.4934,713797892.9,364265879.00719,837014,356947773.2,182237213.30304
2024-02-05T00:00:00Z,2024-02-11T23:59:59Z,ADAUSDT,spot,0.4933,0.5654,0.4727,0.5414,986916040.8,515459359.35209,994908,478300573.1,250164752.14048
2024-02-12T00:00:00Z,2024-02-18T23:59:59Z,ADAUSDT,spot,0.5415,0.6391,0.5306,0.6193,1166049956.4,682016440.33468,1348193,577982278.2,338244259.72123
2024-02-19T00:00:00Z,2024-02-25T23:59:59Z,ADAUSDT,spot,0.6194,0.6414,0.568,0.5914,956953146.9,578394828.03843,1217407,464439670.8,280606381.03602
